English,Italian,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
appurtenances,pertinenze,0,0,0,0,0,0,0,0,0,0
weighty,pesante,0,0,0,0,0,1,0,0,0,0
heavily,pesantemente,0,1,0,0,0,0,0,0,0,0
heaviness,pesantezza,0,0,0,0,0,0,0,0,0,0
weigh,pesare,0,0,0,1,0,0,0,0,0,1
fishery,pesca,0,0,0,0,0,0,0,0,0,0
fishing,pesca,0,0,0,0,0,0,0,0,0,0
angling,pesca con l'amo,0,1,0,1,0,0,0,0,0,0
fisherman,pescatore,0,0,0,0,0,0,0,0,0,0
fish,pesce,0,0,0,0,0,0,0,0,0,0
perch,pesce persico,0,0,0,0,0,0,0,0,0,0
minnow,pesciolino,0,0,0,0,0,0,0,0,0,0
weights,pesi,0,0,0,0,0,0,0,0,0,0
brunt,peso,0,1,1,0,0,0,0,0,0,0
heft,peso,1,0,0,1,0,1,0,0,0,0
weight,peso,1,1,0,1,1,1,1,1,1,1
pessimist,pessimista,0,1,0,0,0,1,0,1,0,0
pest,peste,0,1,1,0,1,1,0,0,0,0
plague,peste,0,1,0,0,1,1,0,1,0,0
petition,petizione,0,0,0,0,0,0,0,0,0,0
gossip,pettegolezzo,0,1,0,0,0,0,0,0,0,0
telltale,pettegolo,0,0,0,0,0,0,0,0,0,0
comb,pettine,0,0,0,0,0,0,0,0,0,0
scallop,pettine,0,0,0,0,0,0,0,0,0,0
chest,petto,0,0,0,0,0,0,0,0,0,0
chunk,pezzo,0,0,0,0,0,0,0,0,0,0
hunk,pezzo,0,0,0,0,0,0,0,0,0,0
agreeable,piacevole,1,0,0,0,0,0,0,0,0,1
pleasant,piacevole,1,0,0,1,0,0,1,0,1,1
planet,pianeta,0,0,0,0,0,0,0,0,0,0
planets,pianeti,0,0,0,0,0,0,0,0,0,0
cry,piangere,0,1,0,0,0,0,0,1,0,0
mourn,piangere,0,1,0,0,0,0,0,1,0,0
weep,piangere,0,1,0,0,0,0,0,1,0,0
planning,pianificazione,1,0,0,1,0,0,0,0,0,1
pianist,pianista,0,0,0,0,0,0,0,0,0,0
plan,piano,0,0,0,1,0,0,0,0,0,0
piano,pianoforte,0,0,0,0,0,0,0,0,0,0
crying,pianto,0,1,0,0,0,0,0,1,0,0
flatness,pianura,0,0,0,0,0,0,0,0,0,0
plain,pianura,0,0,0,0,0,0,0,0,0,0
lowlands,pianure,0,1,0,0,0,0,0,0,0,0
hob,piastra,0,0,0,0,0,0,0,0,0,0
tile,piastrella,0,0,0,0,0,0,0,0,0,0
platform,piattaforma,0,0,0,0,0,0,0,0,0,0
saucer,piattino,0,0,0,0,0,0,0,0,0,0
dish,piatto,0,0,0,0,0,0,0,0,0,0
plate,piatto,0,0,0,0,0,0,0,0,0,0
piazza,piazza,0,0,0,0,0,0,0,0,0,0
square,piazza,0,0,0,0,0,0,0,0,0,0
spicy,piccante,0,0,0,0,0,0,0,0,0,0
swoop,picchiata,0,0,0,0,0,0,0,0,0,0
pat,picchiettare,0,0,0,0,0,0,0,0,0,0
patter,picchiettio,0,1,1,0,0,0,0,0,0,0
pigeon,piccione,0,1,0,0,0,0,0,0,0,0
peak,picco,0,0,0,0,0,0,0,0,0,0
gentry,piccola nobiltà,1,0,0,0,0,0,0,0,0,1
insignificance,piccolezza,0,1,0,0,0,0,0,0,0,0
small,piccolo,0,1,0,0,0,0,0,0,0,0
tiny,piccolo,0,0,0,0,0,0,0,0,0,0
croft,piccolo podere,0,0,0,0,0,0,0,0,0,0
picnic,picnic,1,0,0,1,0,0,1,0,1,1
louse,pidocchio,0,1,0,0,1,0,0,0,0,0
foot,piede,0,0,0,0,0,0,0,0,0,0
feet,piedi,0,0,0,0,0,0,0,0,0,0
crease,piega,0,0,0,0,0,0,0,0,0,0
fold,piega,0,0,0,0,0,0,0,0,0,0
bend,piegare,0,0,0,0,0,0,0,0,0,0
bent,piegato,0,0,0,0,0,0,0,0,0,0
folded,piegato,0,0,0,0,0,0,0,0,0,0
bender,piegatrice,0,1,0,0,0,0,0,0,0,0
fullness,pienezza,0,0,0,0,0,0,0,0,0,0
hopeful,pieno di speranza,1,0,0,1,0,0,1,0,1,1
mercy,pietà,1,0,0,0,0,0,0,0,0,0
ruth,pietà,1,0,0,0,0,0,0,0,0,0
milestone,pietra miliare,0,0,0,0,0,0,0,0,0,0
headstone,pietra tombale,0,0,0,0,0,0,0,0,0,0
pajamas,pigiama,0,0,0,0,0,0,0,0,0,0
cheep,pigolio,0,0,0,0,0,0,0,0,0,0
peep,pigolio,0,0,0,0,0,0,0,0,0,0
lazy,pigro,0,1,0,0,0,0,0,0,0,0
stack,pila,0,0,0,0,0,0,0,0,0,0
pillar,pilastro,0,0,0,0,0,0,0,0,0,0
pill,pillola,1,0,0,0,0,0,0,0,0,1
pilot,pilota,1,0,0,0,0,0,0,0,0,1
flipper,pinna,0,0,0,0,0,0,0,0,0,0
pine,pino,0,1,0,0,0,0,0,1,0,0
calipers,pinze,0,0,0,0,0,0,0,0,0,0
pliers,pinze,0,0,0,0,0,0,0,0,0,0
pious,pio,1,0,0,0,1,0,0,1,0,1
drizzle,pioggerella,0,0,0,0,0,0,0,0,0,0
rain,pioggia,0,0,0,0,0,0,0,0,0,0
peg,piolo,0,0,0,0,0,0,0,0,0,0
plummet,piombino,0,1,0,0,0,1,0,0,0,0
lead,piombo,1,0,0,0,0,0,0,0,0,0
pioneer,pioniere,1,0,0,0,0,0,0,0,0,0
rainfall,piovosità,0,0,0,0,0,0,0,0,0,0
rainy,piovoso,0,0,0,0,0,0,0,1,0,0
pipe,pipa,0,0,0,0,0,0,0,0,0,0
bat,pipistrello,0,0,0,0,0,0,0,0,0,0
pyramid,piramide,0,0,0,0,0,0,0,0,0,0
pirate,pirata,0,1,1,0,0,0,0,0,0,0
piracy,pirateria,0,1,0,0,0,0,0,0,0,0
piscina,piscina,0,0,0,0,0,0,0,0,0,0
pool,piscina,1,0,0,0,0,0,0,0,0,0
pea,pisello,0,0,0,0,0,0,0,0,0,0
nap,pisolino,1,0,0,0,0,0,1,0,0,0
trail,pista,0,0,0,0,0,0,0,0,0,0
gun,pistola,0,1,1,0,0,1,0,0,0,0
pistol,pistola,0,1,0,0,0,0,0,0,0,0
painter,pittore,0,0,0,0,0,0,0,0,0,0
picturesque,pittoresco,1,0,0,0,0,0,1,0,0,0
painting,pittura,0,0,0,0,0,0,0,0,0,0
graver,più grave,0,0,0,0,0,0,0,0,0,0
innermost,più interno,0,0,0,0,0,0,0,0,0,0
farther,più lontano,0,0,0,0,0,0,0,0,0,0
older,più vecchio,0,0,0,0,0,0,0,1,0,0
feather,piuma,0,0,0,0,0,0,0,0,0,0
plumage,piumaggio,0,0,0,0,0,0,0,0,0,0
nip,pizzicare,0,0,0,0,0,0,0,0,0,0
tweak,pizzicare,0,0,0,0,0,0,0,0,0,0
pinch,pizzico,0,0,0,0,0,0,0,0,0,0
itching,pizzicore,0,0,0,0,0,0,0,0,0,0
goatee,pizzo,0,0,0,0,0,0,0,0,0,0
lace,pizzo,1,1,1,0,0,1,0,1,0,1
appease,placare,0,0,0,0,0,0,0,0,0,0
plagiarism,plagio,0,1,0,0,1,0,0,0,0,0
plaid,plaid,0,0,0,0,0,0,0,0,0,0
glide,planata,1,0,0,1,0,0,1,0,0,0
planetarium,planetario,0,0,0,0,0,0,0,0,0,0
plasma,plasma,0,0,0,0,0,0,0,0,0,0
plastic,plastica,0,0,0,0,0,0,0,0,0,0
plat,plat,0,0,0,0,0,0,0,0,0,0
flounder,platessa,0,1,0,0,0,1,0,1,0,0
plenary,plenario,1,0,0,0,0,0,0,0,0,0
plenum,plenum,0,0,0,0,0,0,0,0,0,0
plexus,plesso,1,0,0,0,0,0,0,0,0,0
plinth,plinto,0,0,0,0,0,0,0,0,0,0
plural,plurale,0,0,0,0,0,0,0,0,0,0
bit,po,0,0,0,0,0,0,0,0,0,0
poem,poesia,0,0,0,0,0,0,0,0,0,0
poetry,poesia,0,0,0,0,0,0,0,0,0,0
poet,poeta,0,0,0,0,0,0,0,0,0,0
laureate,poeta laureato,1,0,0,0,0,0,0,0,0,1
polish,polacco,1,0,0,0,0,0,0,0,0,0
polar,polare,0,0,0,0,0,0,0,0,0,0
controversy,polemica,0,1,0,0,0,0,0,0,0,0
argumentative,polemico,0,1,0,0,0,0,0,0,0,0
polymer,polimero,0,0,0,0,0,0,0,0,0,0
polymorphism,polimorfismo,0,0,0,0,0,0,0,0,0,0
policy,politica,0,0,0,0,0,0,0,0,0,1
politics,politica,0,0,1,0,0,0,0,0,0,0
politician,politico,0,0,0,0,0,0,0,0,0,0
police,polizia,1,0,0,0,0,1,0,0,0,1
cop,poliziotto,0,0,0,0,0,1,0,0,0,1
policeman,poliziotto,1,0,0,0,0,1,0,0,0,1
fowl,pollame,0,0,0,0,0,0,0,0,0,0
poultry,pollame,0,0,0,0,0,0,0,0,0,0
inch,pollice,0,0,0,0,0,0,0,0,0,0
thumb,pollice,0,0,0,0,0,0,0,0,0,0
chicken,pollo,0,0,0,0,0,1,0,0,0,0
pulmonary,polmonare,0,0,0,0,0,0,0,0,0,0
lungs,polmoni,0,0,0,0,0,0,0,0,0,0
pneumonia,polmonite,0,1,0,0,0,1,0,0,0,0
pole,polo,0,0,0,0,0,0,0,0,0,0
polo,polo,0,0,0,0,0,0,0,0,0,0
pulp,polpa,0,0,0,0,0,0,0,0,0,0
octopus,polpo,0,0,0,0,1,0,0,0,0,0
cuff,polsino,0,0,0,0,0,0,0,0,0,0
wrist,polso,0,0,0,0,0,0,0,0,0,0
mash,poltiglia,0,0,0,0,0,0,0,0,0,0
mush,poltiglia,0,0,0,0,0,0,0,0,0,0
dust,polvere,0,1,0,0,0,0,0,0,0,0
powder,polvere,0,0,0,0,0,0,0,0,0,0
gunpowder,polvere da sparo,0,0,0,0,0,1,0,0,0,0
dusty,polveroso,0,0,0,0,0,0,0,0,0,0
afternoon,pomeriggio,0,0,0,0,0,0,0,0,0,0
pump,pompa,0,0,0,0,0,0,0,0,0,0
fireman,pompiere,0,0,0,0,0,0,0,0,0,1
bridge,ponte,0,0,0,0,0,0,0,0,0,0
deck,ponte,0,0,0,0,0,0,0,0,0,0
airlift,ponte aereo,0,0,0,0,0,0,0,0,0,0
wharf,pontile,0,0,0,0,0,0,0,0,0,0
folk,popolare,0,0,0,0,0,0,0,0,0,0
popular,popolare,0,0,0,0,0,0,0,0,0,0
population,popolazione,1,0,0,0,0,0,0,0,0,0
commons,popolo,0,0,0,0,0,0,0,0,0,0
porcelain,porcellana,0,0,0,0,0,0,0,0,0,0
sty,porcile,0,1,0,0,1,0,0,0,0,0
porn,porno,0,1,0,0,1,0,0,0,0,0
porno,porno,0,1,0,0,0,0,0,0,0,0
pornographic,pornografico,0,1,0,0,0,0,0,0,0,0
porridge,porridge,0,0,0,0,0,0,0,0,0,0
door,porta,0,0,0,0,0,0,0,0,0,0
portfolio,portafoglio,0,0,0,0,0,0,0,0,0,0
wallet,portafoglio,0,0,0,0,0,0,0,0,0,0
portal,portale,0,0,0,0,0,0,0,0,0,0
carrying,portando,0,0,0,0,0,0,0,0,0,0
bring,portare,0,0,0,0,0,0,0,0,0,0
earshot,portata d'orecchio,0,0,0,0,0,0,0,0,0,0
portable,portatile,1,0,0,0,0,0,0,0,0,0
bearer,portatore,0,1,0,0,0,0,0,0,0,0
hatch,portello,0,0,0,0,0,0,0,0,0,0
arcade,porticato,0,0,0,0,0,0,0,0,0,0
harbor,porto,0,0,0,0,0,0,0,0,0,1
port,porto,0,0,0,0,0,0,0,0,0,0
doorway,portone,0,0,0,0,0,0,0,0,0,0
portion,porzione,0,0,0,0,0,0,0,0,0,0
pose,posa,0,1,0,0,0,0,0,0,0,0
lay,posare,0,0,0,0,0,0,0,0,0,0
cutlery,posate,0,0,0,0,0,0,0,0,0,0
footing,posizione,0,0,0,0,0,0,0,0,0,1
location,posizione,0,0,0,0,0,0,0,0,0,0
position,posizione,0,0,0,0,0,0,0,0,0,0
posse,posse,0,0,0,0,0,1,0,0,0,0
possessing,possedendo,0,0,0,0,0,0,0,0,0,0
possess,possedere,1,0,0,1,0,0,1,0,0,1
possession,possesso,0,1,1,0,1,1,0,0,0,0
tenure,possesso,0,0,0,0,0,0,0,0,0,0
possessor,possessore,0,0,0,0,0,0,0,0,0,0
chance,possibilità,0,0,0,0,0,0,0,0,1,0
possibility,possibilità,0,0,0,1,0,0,0,0,0,0
mail,posta,0,0,0,1,0,0,0,0,0,0
post,posta,0,0,0,0,0,0,0,0,0,0
postal,postale,0,0,0,0,0,0,0,0,0,0
hind,posteriore,0,0,0,0,0,0,0,0,0,0
rear,posteriore,0,1,0,0,0,0,0,0,0,0
postpone,posticipare,0,0,0,0,0,0,0,0,0,0
lop,potare,0,0,0,0,0,0,0,0,0,0
mighty,potente,1,0,1,0,0,1,1,0,0,1
potent,potente,0,0,0,0,0,0,0,0,0,0
powerful,potente,1,0,1,1,1,1,1,0,0,1
potential,potenziale,0,0,0,0,0,0,0,0,0,0
prospective,potenziale,0,0,0,0,0,0,0,0,0,0
virtually,potenzialmente,0,0,0,0,0,0,0,0,0,0
strengthening,potenziamento,1,0,0,0,0,0,1,0,0,1
poverty,povertà,0,1,1,0,1,1,0,1,0,0
puddle,pozza,0,0,0,0,0,0,0,0,0,0
lunch,pranzo,0,0,0,0,0,0,0,0,0,0
luncheon,pranzo,0,0,0,0,0,0,0,0,0,0
mead,prateria,0,0,0,0,0,0,0,0,0,0
practice,pratica,1,0,0,0,0,0,0,0,0,0
practise,pratica,1,0,0,1,0,0,0,0,0,0
malpractice,pratica illecita,0,1,1,0,0,0,0,0,0,0
viable,praticabile,0,0,0,0,0,0,0,0,0,0
practical,pratico,0,0,0,0,0,0,0,0,0,0
lawn,prato,0,0,0,0,0,0,0,0,0,0
lea,prato,0,0,0,0,0,0,0,0,0,0
meadow,prato,1,0,0,0,0,0,0,0,0,0
preamble,preambolo,0,0,0,0,0,0,0,0,0,0
forewarned,preavvisato,0,1,0,1,0,1,0,0,0,0
foregoing,precedente,1,0,0,0,0,0,0,0,0,0
preceding,precedente,0,0,0,0,0,0,0,0,0,0
previous,precedente,0,0,0,0,0,0,0,0,0,0
prior,precedente,0,0,0,0,0,0,0,0,0,0
forego,precedere,0,1,0,0,0,0,0,0,0,0
preceptor,precettore,0,0,0,0,0,0,0,0,0,0
precipitation,precipitazione,0,0,0,0,0,0,0,0,0,0
precisely,precisamente,0,0,0,0,0,0,0,0,0,0
precision,precisione,1,0,0,0,0,0,0,0,0,0
accurate,preciso,1,0,0,0,0,0,0,0,0,1
precise,preciso,1,0,0,0,0,0,0,0,0,0
foreclose,precludere,0,1,0,0,0,1,0,1,0,0
estoppel,preclusione,0,0,0,0,0,0,0,0,0,0
prejudiced,preconcetto,0,1,0,0,1,1,0,0,0,0
forerunner,precursore,1,0,0,0,0,0,0,0,0,0
harbinger,precursore,0,1,1,1,0,1,0,0,0,0
prey,preda,0,1,0,0,0,1,0,0,0,0
predecessor,predecessore,0,0,0,0,0,0,0,0,0,0
default,predefinito,0,1,0,0,1,1,0,1,0,0
preach,predicare,0,0,0,0,0,0,0,0,0,0
predicate,predicato,0,0,0,0,0,0,0,0,0,0
preacher,predicatore,0,0,0,0,0,0,0,0,0,0
fondness,predilezione,1,0,0,0,0,0,1,0,0,0
predilection,predilezione,1,0,0,1,0,0,0,0,0,0
predict,predire,0,0,0,1,0,0,0,0,0,0
prediction,predizione,0,0,0,1,0,0,0,0,0,0
foreword,prefazione,0,0,0,0,0,0,0,0,0,0
preference,preferenza,0,0,0,0,0,0,0,0,0,0
prefer,preferire,1,0,0,0,0,0,0,0,0,1
pray,pregare,1,0,0,1,0,1,1,0,1,1
bias,pregiudizio,0,1,1,0,0,0,0,0,0,0
prejudice,pregiudizio,0,1,1,0,0,0,0,0,0,0
preliminary,preliminare,0,0,0,1,0,0,0,0,0,0
prelude,preludio,0,0,0,0,0,0,0,0,0,0
prematurely,prematuramente,0,0,0,0,0,0,0,0,0,0
premature,prematuro,0,0,0,0,0,0,0,0,1,0
premise,premessa,0,0,0,0,0,0,0,0,0,0
premises,premesse,1,0,0,0,0,0,0,0,0,0
premier,premier,1,0,0,0,0,0,0,0,0,0
award,premio,1,0,0,1,0,0,1,0,1,1
premium,premio,0,0,0,0,0,0,0,0,0,0
considerate,premuroso,1,0,0,0,0,0,0,0,0,1
borrow,prendere in prestito,0,0,0,0,0,0,0,0,0,0
booking,prenotazione,0,0,0,0,0,0,0,0,0,0
reservation,prenotazione,0,0,0,0,0,0,0,0,0,0
worrying,preoccupante,0,1,0,1,0,1,0,1,0,0
bother,preoccuparsi,0,1,0,0,0,0,0,0,0,0
worry,preoccuparsi,0,1,0,1,0,1,0,1,0,0
preoccupied,preoccupato,0,0,0,0,0,0,0,0,0,0
worried,preoccupato,0,1,0,0,0,0,0,1,0,0
concern,preoccupazione,0,0,0,0,0,0,0,0,0,0
prepare,preparare,1,0,0,1,0,0,0,0,0,0
prepared,preparato,1,0,0,1,0,0,0,0,0,1
preparatory,preparatorio,0,0,0,1,0,0,0,0,0,0
preparation,preparazione,0,0,0,1,0,0,0,0,0,0
preparing,preparazione,0,0,0,0,0,0,0,0,0,0
bully,prepotente,0,1,1,0,0,1,0,0,0,0
overpowering,prepotente,0,1,1,0,0,1,0,0,0,0
catching,presa,0,0,0,0,0,0,0,0,0,0
grasp,presa,0,0,0,0,0,0,0,0,0,0
grip,presa,0,0,0,0,0,0,0,0,0,0
outlet,presa,0,0,0,0,0,0,0,0,0,0
omen,presagio,0,1,0,1,0,1,0,0,0,0
bode,presagire,0,0,0,0,0,0,0,0,0,0
prescription,prescrizione,0,0,0,0,0,0,0,0,0,0
submit,presentare,0,0,0,1,0,0,0,0,0,0
presentation,presentazione,0,0,0,0,0,0,0,0,0,0
submission,presentazione,0,0,0,0,0,0,0,0,0,0
present,presente,1,0,0,1,0,0,1,0,1,1
foreboding,presentimento,0,1,0,1,0,1,0,0,0,0
presence,presenza,1,0,0,0,0,0,0,0,0,0
preserving,preservando,0,0,0,0,0,0,0,0,0,0
preserve,preservare,1,0,0,0,0,0,0,0,0,0
chairman,presidente,1,0,0,0,0,0,0,0,0,1
chairperson,presidente,0,0,0,0,0,0,0,0,0,0
president,presidente,1,0,0,0,0,0,0,0,0,1
chairwoman,presidentessa,1,0,0,0,0,0,0,0,0,1
presidency,presidenza,0,0,0,0,0,0,0,0,0,0
garrison,presidio,1,0,0,0,0,0,0,0,0,1
preside,presiedere,0,0,0,0,0,0,0,0,0,0
pressure,pressione,0,1,0,0,0,0,0,0,0,0
lend,prestare,0,0,0,0,0,0,0,0,0,0
lender,prestatore,0,0,0,0,0,0,0,0,0,1
performance,prestazione,0,0,0,0,0,0,0,0,0,0
prestige,prestigio,1,0,0,0,0,0,1,0,0,1
lending,prestito,0,0,0,0,0,0,0,0,0,0
loan,prestito,0,0,0,0,0,0,0,0,0,0
early,presto,0,0,0,0,0,0,0,0,0,0
presto,presto,1,0,0,0,0,0,1,0,1,0
alleged,presunto,0,0,0,0,0,0,0,0,0,0
conceited,presuntuoso,0,1,0,0,0,0,0,0,0,0
conceit,presunzione,0,1,0,0,0,0,0,0,0,0
padre,prete,0,0,0,0,0,0,0,0,0,0
claimant,pretendente,0,0,1,0,1,0,0,0,0,0
prevalent,prevalente,0,0,0,0,0,0,0,0,0,1
foresee,prevedere,1,0,0,1,0,0,0,0,1,1
prevent,prevenire,0,0,0,0,0,1,0,0,0,0
preventive,preventivo,0,1,0,0,0,0,0,0,0,0
prevention,prevenzione,1,0,0,1,0,0,0,0,0,0
forethought,previdenza,0,0,0,0,0,0,0,0,0,0
forecast,previsione,0,0,0,1,0,0,0,0,0,1
expected,previsto,0,0,0,1,0,0,0,0,0,0
foreseen,previsto,1,0,0,1,0,0,0,0,0,0
planned,previsto,0,0,0,0,0,0,0,0,0,0
precious,prezioso,1,0,0,1,0,0,1,0,1,0
valuable,prezioso,1,0,0,0,0,0,0,0,0,0
parsley,prezzemolo,0,0,0,0,0,0,0,0,0,0
price,prezzo,0,0,0,0,0,0,0,0,0,0
dungeon,prigione,0,1,0,0,0,1,0,0,0,0
captive,prigioniero,0,1,0,0,0,1,0,1,0,0
imprisoned,prigioniero,0,1,1,0,1,1,0,1,0,0
pow,prigioniero di guerra,0,0,1,0,0,0,0,0,0,0
earlier,prima,0,0,0,0,0,0,0,0,0,0
heretofore,prima d'ora,0,0,0,0,0,0,0,0,0,0
ere,prima di,0,0,0,0,0,0,0,0,0,0
paramount,primario,1,0,0,0,0,0,0,0,0,0
primate,primate,0,0,0,0,0,0,0,0,0,0
prime,primo,1,0,0,0,0,0,0,0,0,0
foreground,primo piano,0,0,0,0,0,0,0,0,0,0
firstborn,primogenito,1,0,0,1,0,0,1,0,0,1
birthright,primogenitura,0,0,0,0,0,0,0,0,0,0
primeval,primordiale,0,0,0,0,0,0,0,0,0,0
primordial,primordiale,0,0,0,0,0,0,0,0,0,0
leading,principale,0,0,0,0,0,0,0,0,0,1
main,principale,1,0,0,0,0,0,0,0,0,0
principal,principale,1,0,0,0,0,0,0,0,0,1
chiefly,principalmente,0,0,0,0,0,0,0,0,0,0
principally,principalmente,0,0,0,0,0,0,0,0,0,0
prince,principe,1,0,0,0,0,0,0,0,0,0
princess,principessa,1,0,0,0,0,0,0,0,0,0
beginner,principiante,0,0,0,0,0,0,0,0,0,0
priority,priorità,0,0,0,0,0,0,0,0,0,0
private,privato,0,0,0,0,0,0,0,0,0,0
deprivation,privazione,0,1,1,0,1,1,0,1,0,0
privilege,privilegio,0,0,0,0,0,0,0,0,0,0
bereft,privo,0,1,0,0,0,0,0,0,0,0
devoid,privo,0,0,0,0,0,0,0,0,0,0
nonsensical,privo di senso,0,1,0,0,0,0,0,1,0,0
probable,probabile,0,0,0,0,0,0,0,0,0,0
likelihood,probabilità,0,0,0,0,0,0,0,0,0,0
odds,probabilità,0,0,0,0,0,0,0,0,0,0
issue,problema,0,0,0,0,0,0,0,0,0,0
problem,problema,0,1,0,0,0,1,0,1,0,0
proceed,procedere,0,0,0,0,0,0,0,0,0,0
proceeding,procedimento,0,0,0,1,0,0,0,0,0,0
procedure,procedura,1,0,0,0,0,1,0,0,0,0
wizard,procedura guidata,1,0,0,1,0,0,0,0,1,0
actionable,processabile,0,1,1,0,1,0,0,0,0,0
procession,processione,1,0,0,0,0,0,1,1,1,0
process,processo,0,0,0,0,0,0,0,0,0,0
procreation,procreazione,0,0,0,0,0,0,0,0,0,0
procure,procurare,1,0,0,0,0,0,0,0,0,0
attorney,procuratore,1,0,1,0,0,1,0,0,0,1
produced,prodotti,0,0,0,0,0,0,0,0,0,0
product,prodotto,0,0,0,0,0,0,0,0,0,0
produce,produrre,0,0,0,0,0,0,0,0,0,0
productive,produttivo,1,0,0,0,0,0,0,0,0,0
producer,produttore,1,0,0,0,0,0,0,0,0,0
manufacture,produzione,0,0,0,0,0,0,0,0,0,0
output,produzione,0,0,0,0,0,0,0,0,0,0
producing,produzione,1,0,0,0,0,0,0,0,0,0
production,produzione,1,0,0,1,0,0,0,0,0,0
desecration,profanazione,0,1,1,0,1,1,0,1,0,0
profess,professare,0,0,0,0,0,0,0,0,0,0
professional,professionale,1,0,0,0,0,0,0,0,0,1
profession,professione,1,0,0,0,0,0,0,0,0,0
prophet,profeta,1,0,0,1,0,0,0,0,0,1
seer,profeta,0,0,0,0,0,0,0,0,0,0
profile,profilo,0,0,0,0,0,0,0,0,0,0
profit,profitto,0,0,0,0,0,0,0,0,0,0
depth,profondità,1,0,0,0,0,0,0,0,0,1
perfume,profumo,0,0,0,0,0,0,0,0,0,0
scent,profumo,0,0,0,0,0,0,0,0,0,0
prog,prog,0,0,0,0,0,0,0,0,0,0
progeny,progenie,0,0,0,0,0,0,0,0,0,0
designed,progettato,0,0,0,0,0,0,0,0,0,0
designing,progettazione,0,0,0,0,0,0,0,0,0,0
project,progetto,0,0,0,0,0,0,0,0,0,0
program,programma,0,0,0,0,0,0,0,0,0,0
programme,programma,0,0,0,0,0,0,0,0,0,0
curriculum,programma scolastico,0,0,0,0,0,0,0,0,0,0
progressive,progressivo,1,0,0,0,0,0,0,0,0,0
headway,progresso,1,0,0,0,0,0,0,0,0,0
progress,progresso,1,0,0,1,0,0,1,0,0,0
bullet,proiettile,0,0,0,0,0,0,0,0,0,0
projection,proiezione,0,0,0,0,0,0,0,0,0,0
prolong,prolungare,0,1,0,0,1,0,0,0,0,0
prolonged,prolungata,0,0,0,0,0,0,0,0,0,0
memo,promemoria,0,0,0,0,0,0,0,0,0,0
reminder,promemoria,0,0,0,0,0,0,0,0,0,0
promise,promessa,1,0,0,0,0,0,1,0,0,1
promising,promettente,1,0,0,0,0,0,0,0,0,0
promiscuous,promiscuo,0,1,0,0,0,0,0,0,0,0
headland,promontorio,0,0,0,0,0,0,0,0,0,0
promoter,promotore,0,0,0,0,0,0,0,0,0,0
furtherance,promozione,0,0,0,0,0,0,0,0,0,0
promotion,promozione,1,0,0,0,0,0,0,0,0,0
enact,promulgare,0,0,0,0,0,0,0,0,0,0
enactment,promulgazione,0,0,0,0,0,0,0,0,0,0
promote,promuovere,0,0,0,0,0,0,0,0,0,0
readily,prontamente,1,0,0,0,0,0,0,0,0,0
readiness,prontezza,1,0,0,1,0,0,1,0,0,1
ready,pronto,0,0,0,1,0,0,0,0,0,0
pronunciation,pronuncia,0,0,0,0,0,0,0,0,0,0
pronounce,pronunciare,0,0,0,0,0,0,0,0,0,0
offshoot,propaggine,1,0,0,0,0,0,0,0,0,0
proportional,proporzionale,0,0,0,0,0,0,0,0,0,0
proportion,proporzione,0,0,0,0,0,0,0,0,0,0
proposal,proposta,0,0,0,0,0,0,0,0,0,0
ownership,proprietà,1,0,0,0,0,0,0,0,0,0
property,proprietà,0,0,0,0,0,0,0,0,0,0
manor,proprietà terriera,0,0,0,0,0,0,0,0,0,0
owner,proprietario,0,0,0,0,0,0,0,0,0,0
proprietary,proprio,0,0,0,0,0,0,0,0,0,0
propulsion,propulsione,0,0,0,0,0,0,0,0,0,0
prose,prosa,0,0,0,0,0,0,0,0,0,0
gammon,prosciutto,0,0,0,0,0,0,0,0,0,0
ham,prosciutto,0,0,0,0,0,0,0,0,0,0
prosperous,prospero,1,0,0,0,0,0,1,0,0,0
outlook,prospettiva,0,0,0,0,0,0,0,0,0,0
perspective,prospettiva,0,0,0,0,0,0,0,0,0,0
prospect,prospettiva,1,0,0,0,0,0,0,0,0,0
prospectus,prospetto,0,0,0,0,0,0,0,0,0,0
proximate,prossima,0,0,0,0,0,0,0,0,0,0
forthcoming,prossimo,1,0,0,0,0,0,0,0,0,0
harlot,prostituta,0,1,0,0,1,0,0,0,0,0
prostitute,prostituta,0,1,0,0,1,0,0,0,0,0
protect,proteggere,1,0,0,0,0,0,0,0,0,0
protecting,proteggere,1,0,0,0,0,0,0,0,0,1
protein,proteina,0,0,0,0,0,0,0,0,0,0
protest,protesta,0,0,0,0,0,0,0,0,0,0
outcry,protesta,0,1,1,0,0,1,0,0,1,0
protective,protettivo,1,0,0,0,0,0,0,0,0,0
guarded,protetto,0,0,0,0,0,0,0,0,0,1
protector,protettore,1,0,0,0,0,0,0,0,0,1
protection,protezione,0,0,0,0,0,0,0,0,0,0
protocol,protocollo,0,0,0,0,0,0,0,0,0,0
prototype,prototipo,0,0,0,0,0,0,0,0,0,0
protracted,protratta,0,0,0,0,0,0,0,0,0,0
essay,prova,0,0,0,0,0,0,0,0,0,0
evidence,prova,0,0,0,0,0,0,0,0,0,0
proof,prova,0,0,0,0,0,0,0,0,0,1
rehearsal,prova,0,0,0,0,0,0,0,0,0,0
test,prova,0,0,0,0,0,0,0,0,0,0
